horse_id,horse_name,secretariat,seattle_slew,affirmed,american_pharoah,mr._prospector
4353,Rock my Love (GER),1,0,0,0,0
4402,Rock the Causeway,0,0,0,0,1
3579,Rockemperor (IRE),1,0,1,0,1
4339,Rocket Heat,0,1,0,0,1
2974,Rocketry,0,0,0,0,1
874,Rockin Emmzy,1,0,0,0,1
175,Rockin Jo,0,1,0,0,1
1260,Rockinn On Bye,0,1,0,0,1
2645,Rocky Policy,1,1,0,0,1
177,Rogue Nation,0,0,0,0,1
3661,Rohrbacher,0,0,0,0,1
1183,Roll Tide,1,0,0,0,1
1983,Roller Rolls On,0,1,0,0,1
1584,Roma Carpe,1,0,0,0,0
1839,Roma Delight,0,1,0,0,1
4574,Roman City,0,0,0,0,1
2961,Romantic Moment,1,1,0,0,1
1345,Romantic Pursuit,0,0,0,0,1
3047,Romping Rosie,1,1,1,0,1
3276,Rookie Salsa,0,1,0,0,1
2646,Rose Flower (GER),0,0,0,0,0
14,Rose of Dublin,0,0,0,0,1
1181,Roseboro,1,1,0,0,1
1987,Rosebud's Hope,1,0,0,0,1
308,Roses From Ben,1,0,0,0,0
3089,Rossellini,1,0,0,0,0
1292,Rosyjersey,1,1,0,0,1
2576,Rousey,1,1,0,0,1
399,Rouxhere,1,1,0,0,0
3243,Rowayton,0,1,1,0,1
1017,Royal Albert Hall (GB),0,0,0,0,0
370,Royal Asset,0,0,0,0,0
3556,Royal Charlotte,0,0,1,0,1
2767,Royal Flag,1,1,0,0,1
4399,Royal Inheritance,0,1,0,0,1
3560,Royalbonnielegacy,1,0,0,0,0
1161,Roziere,0,0,0,0,1
1713,Ruby Bleu,1,1,0,0,1
4508,Ruby Notion,1,0,0,0,1
931,Rucksack,1,0,0,0,1
2808,Rude Awaking,1,1,0,0,1
4063,Ruler of the Nile,1,0,0,0,1
1202,Rumor Driven,1,1,0,0,1
1226,Run From Theheat,0,1,0,0,1
237,Run for Boston,0,0,0,0,0
721,Runaway Lute,1,1,0,0,1
3861,Runaway Star,0,0,0,0,1
2832,Runforthemunnings,1,0,0,0,1
2916,Running On Entry,1,0,0,0,1
811,Running Violence,1,0,0,0,1
4256,Runningwscissors,1,0,1,0,0
3296,Rushing Fall,1,0,0,0,1
4214,Russian Melody,1,0,0,0,1
1452,Ruvies in Time,0,1,0,0,1
4345,Sacred Life (FR),0,0,0,0,1
2627,Sadie Lady,1,0,0,0,1
2417,Sadler's Joy,0,0,0,0,0
3013,Saffira,0,0,0,0,1
2858,Saffron Girl,0,1,0,0,1
2869,Safta,1,1,0,0,1
3621,Sagamore Mischief,0,0,1,0,1
3432,Sagaponack,1,0,0,0,1
1884,Saguaro Row,1,1,0,0,1
4299,Saint Marco,0,1,0,0,1
3613,Saint Moon,0,1,0,0,1
4465,Sainte Mere Eglise,0,0,0,0,1
4174,Saintly Samurai,1,0,0,0,1
4032,Saloon Girl,1,1,0,0,1
3123,Salsa Bella (FR),0,0,0,0,1
2190,Saltking,0,1,0,0,0
862,Salty Smile,1,0,0,0,1
741,Sam and Jax,1,0,0,0,1
57,Samadi Sky,1,1,1,0,1
1363,Samaronti,1,0,1,0,1
4537,Samay,0,0,0,0,0
1231,Sams Last Ghasp,1,1,0,0,1
3634,San Huberto (IRE),1,0,0,0,1
2587,San Juan Diego,1,1,0,0,1
3009,San Saria (IRE),0,0,0,0,1
1102,Sanaable,1,1,0,0,1
1626,Sanctuary City,0,0,0,0,1
3985,Sand Dancer,1,1,0,0,0
283,Sander's Empire,1,1,0,0,1
733,Sandra's Mine,1,1,0,0,1
321,Sandy Belle,0,1,0,0,1
500,Sandy Lane,0,0,0,0,1
1980,Sandy Lane Kitten,1,1,0,0,1
2931,Santa Monica (GB),1,0,0,0,1
4117,Sara Sea,0,1,0,0,1
576,Sara Street,1,1,0,0,1
130,Sarah's Rainbow,1,0,0,0,1
1249,Sarah's Treasure,1,1,0,0,1
1107,Sarahrini,1,0,0,0,1
3682,Saratoga Beauty,0,1,0,0,1
3460,Saratoga Colonel,1,1,0,0,1
2833,Saratoga Giro,1,1,0,0,1
2493,Saratoga Love,0,1,0,0,1
2762,Saratoga Pal,1,0,0,0,1
988,Saratoga Promise,1,1,0,0,1
694,Saratoga Sass,1,0,0,0,1
827,Saratoga Style,1,1,0,0,1
1772,Saratoga Treasure,0,1,1,0,1
2079,Sargeant Drive,1,1,0,0,1
3046,Sarrasin (GB),0,0,0,0,0
4189,Sassy Little Lila,0,0,0,0,0
2734,Sassy Secret,0,0,0,0,1
899,Satin Sheets,0,0,1,0,0
2343,Satisfy,0,0,0,0,1
693,Saturdaynightfling,1,1,0,0,1
1741,Savvy Cairo,0,0,0,0,1
3063,Say the Word,0,0,0,0,0
3132,Sayhellotomylilfrn,1,0,0,0,1
2970,Sayyaaf,1,1,1,0,1
2262,Scanno,1,1,0,0,1
3695,Scape,0,0,0,0,1
525,Scarf It Down,1,1,0,0,1
1297,Scarlet's Command,1,1,0,0,1
4153,Scars Are Cool,1,1,0,0,1
3207,Scatoga,0,0,0,0,1
3858,Scholar Athlete,0,0,0,0,0
2925,Schwarbertown,1,1,0,0,1
250,Science Fiction,1,0,0,0,1
2277,Scilly Cay,1,0,0,0,1
2784,Scoregirlscore,1,1,0,0,1
2234,Scoreswhenhewants,1,1,1,0,1
3744,Scorpiancer (IRE),0,0,0,0,0
30,Scorpion Bowl,0,0,0,0,1
3081,Scottish Jig,1,0,0,0,1
1519,Scotty Brown,0,0,0,0,1
3496,Scout's Honor,1,1,0,0,1
236,Scrutinize,1,1,0,0,1
2825,Scuttlebuzz,1,0,0,0,1
1330,Sea Foam,1,0,0,0,1
3288,Sea Mast,1,0,0,0,1
1762,Sea Sparkle,0,0,0,0,0
2487,Sea Story,1,0,0,0,1
4570,Sea of Blue,0,1,0,0,1
2148,Seanow,1,1,0,0,1
3914,Seaside Dancer,1,0,0,0,1
2058,Seaside Retreat,1,1,0,0,1
1402,Seattle Frost,1,1,0,0,1
2911,Seayouathebreakers,1,0,0,0,1
3684,Secondary Market,0,1,1,0,1
4580,Secret Alchemy,1,1,1,0,1
747,Secret Lies,1,1,0,0,1
4061,Secret Message,1,0,0,0,1
2549,Secret Rules,0,0,0,0,1
4454,Secular Stagnation,0,0,0,0,1
3434,Secure Connection,0,0,0,0,0
1865,Seducer,0,1,0,0,1
3945,Seductive (IRE),0,0,0,0,0
894,Seed Money,1,1,0,0,1
752,Seediskid,1,1,0,0,1
3071,Seek and Destroy,0,0,0,0,1
3410,Seeking Revenge,0,0,0,0,1
586,Seethisquick,1,0,0,0,1
3212,Seismic Wave,1,1,0,0,1
3848,Selflessly,1,0,0,0,1
2006,Selfmade,1,1,0,0,0
1280,Semaya,1,1,0,0,1
3075,Semper Paratus,1,1,0,0,1
2932,Semper Sententiae,0,0,0,0,1
4206,Sempre Medici (FR),0,0,0,0,1
1679,Sengekontacket,1,1,0,0,1
3534,Senor Jobim,1,0,0,0,1
3405,Sentry,0,0,0,0,1
2991,Separationofpowers,0,0,0,0,1
4159,Sequin,0,1,0,0,1
1382,Serengeti Cat,0,0,0,0,1
3311,Serengeti Empress,1,1,0,0,1
4398,Served Cold,1,1,0,0,1
4585,Set to Music,0,0,0,0,0
4596,Seven Gems,1,1,0,0,1
663,Seven Is Heaven,0,0,0,0,1
2620,Seven Lilies,1,1,0,0,1
1268,Seven Plus Seven,1,1,0,0,1
3800,Seven X Tippet,1,0,0,0,1
579,Sexy Reasons (ARG),1,1,0,0,1
4195,Shackleford's Joy,1,0,0,0,1
4520,Shadilee,0,1,1,0,1
2210,Shadolamo,1,1,0,0,1
1130,Shadow Rider,0,0,0,0,0
1540,Shady Shady Shady,0,0,0,0,1
215,Shak's Hidden Gem,1,1,0,0,1
95,Shalako,1,1,0,0,1
91,Shamcat,0,1,0,0,1
395,Shamrock Kid,1,0,0,0,1
849,Shamrocked,1,1,0,0,1
4325,Shamrocket,1,1,0,0,1
4271,Shancelot,0,0,1,0,1
2313,Shandian,0,1,0,0,1
495,Shanghai Bonnie,0,0,1,0,1
186,Shanghai Check,0,0,1,0,1
2510,Shanghai Rain,1,1,1,0,1
336,Shanghai Smile,0,0,1,0,1
2355,Shannon's Girl,1,1,0,0,1
1544,Shareholder Value,0,0,0,0,1
4160,Sharing,1,0,1,0,1
2790,Sharp Starr,1,1,0,0,1
394,Sharpe and Ready,1,1,0,0,1
3377,Sharpin,0,1,0,0,1
921,She Makes Me Smile,0,0,0,0,0
651,She Takes Charge,1,1,0,0,1
65,She'll Do,1,0,0,0,1
2225,She's Dreamin,1,0,0,0,1
4410,She's Into Me,1,0,1,0,0
1037,She's Not Bluffing,0,0,0,0,1
2868,She's Primo,0,0,0,0,1
3846,She's So Shea D,1,0,0,0,1
1284,She's Trouble,0,0,0,0,0
730,She's a Black Belt,0,1,0,0,1
4179,She's a Julie,1,1,0,0,1
658,She's a Lumberjane,1,0,0,0,1
230,She'sakittykat,1,1,1,0,1
1875,She'samericanmade,1,1,0,1,1
211,She'saprettylady,1,1,0,0,1
3402,Sheikha Mo,0,0,0,0,1
3882,Shekky Shebaz,1,0,0,0,1
649,Shelley Ann,1,0,0,0,1
2643,Shelter Island (FR),0,0,0,0,1
3713,Shennan (IRE),0,1,0,0,1
1285,Shesasuperfreak,0,0,1,0,1
729,Sheza Diva,1,0,0,0,0
241,Shiloh Lane,1,1,0,0,1
481,Shimmering Moon,1,1,0,0,1
1842,Shine Like Bobby,0,0,1,0,1
3678,Shiny Copper Penny,0,0,1,0,0
4014,Shippy,1,1,0,0,1
808,Shipsandgoods,1,1,0,0,1
1497,Shiraz,0,0,0,0,0
1137,Shivermetimbers,0,0,1,0,1
201,Shock Therapy,1,1,0,0,1
374,Shook Em Up,0,0,0,0,1
3267,Shootin the Breeze,1,0,0,0,0
4232,Shoplifted,1,0,1,0,0
630,Short Kakes,0,1,0,0,1
2038,Short Pour,1,1,0,0,1
396,Shortlist,1,1,0,0,1
2674,Shotski,1,1,0,0,1
4209,Show Court (IRE),0,0,0,0,0
427,Show Prince,0,0,0,0,1
2232,Shrink,1,0,0,0,1
457,Shuffling Madness,0,1,0,0,1
4263,Shurakaa,1,1,0,0,1
3762,Shyza,1,1,0,0,0
2563,Si Que Es Buena (ARG),1,1,0,0,1
221,Sicilia Mike,1,1,0,0,1
3680,Sidd Finch,1,0,0,0,0
1434,Sider On Da Mound,1,0,0,0,1
2146,Siding Spring,0,1,0,0,1
185,Siena Magic,1,0,0,0,1
2134,Sierra Aleone,0,1,0,0,1
700,Sierra Sarah,1,0,0,0,1
4077,Sign of the Times,0,0,0,0,1
3252,Significant Form,1,0,1,0,1
4487,Silencia,1,0,0,0,0
631,Silent Sonet,1,0,0,0,1
66,Silk Assassin,1,1,0,0,1
3862,Silky Blue,0,0,0,0,1
167,Silly Sister,0,0,0,0,1
1955,Silver Bank,1,0,0,0,1
2539,Silver Kitten,0,0,0,0,1
3565,Silver Prospector,0,1,0,0,1
2862,Silver Seeker,1,0,0,0,1
4292,Silver Shaker,0,0,0,0,1
3501,Silver Shield,1,0,0,0,1
2089,Silver Token,0,0,0,0,0
37,Simbasalltrouble,1,1,0,0,1
711,Simma Cum Laude,0,0,0,0,1
2115,Simmering Miss,0,0,0,0,0
633,Simona,1,1,0,0,1
3961,Simply Breathless (GB),0,0,0,0,1
1508,Simply Fast,1,1,0,0,1
3500,Simply Miss Red,1,0,0,0,0
594,Sing for Beauty,0,0,0,0,1
105,Singapore Trader,1,1,0,0,1
2049,Single Focus,0,1,0,0,1
2211,Single Verse,1,1,0,0,1
1441,Singular Sensation,1,1,0,0,1
2107,Sinister Siren,0,1,0,0,1
3094,Sinwaan,1,1,1,0,0
788,Sir Ballantine,1,1,0,0,0
4251,Sir Ludlow,1,0,0,0,1
802,Sir Winston,0,0,1,0,1
4279,Sister Beauty,1,1,0,0,1
876,Sister Emily,0,0,0,0,0
4295,Sister Gema,1,1,0,0,1
4450,Sister Peacock,0,1,0,0,1
3900,Sistercharlie (IRE),0,0,0,0,1
2634,Sisterwilliamagnes,1,1,0,0,1
4358,Situation Room,0,0,0,0,0
895,Six Brothers,0,1,0,0,1
2260,Six Percent,1,0,0,0,1
2739,Sixteen Tons,1,1,0,0,1
4604,Sixth Street,1,1,0,0,1
4106,Skamania,0,0,0,0,1
3240,Skep,1,1,0,0,1
4526,Skeptic,0,1,0,0,1
4357,Sketches of Spain (IRE),0,0,0,0,1
1430,Skole,0,0,0,0,0
1723,Sky Full of Stars (GER),0,0,0,0,0
1706,Sky Kitten,1,1,1,0,1
1682,Sky Tap,0,1,0,0,1
2982,Sky of Hook,0,1,0,0,1
1115,Skychief,0,0,0,0,1
3594,Skyhawk,0,0,0,0,1
511,Skyler's Scramjet,1,0,0,0,1
1362,Skywriting,1,1,1,0,1
609,Slam Chowder,1,0,0,0,1
3905,Slam Dunk,1,0,1,0,1
2986,Slamin Sami Brown,0,1,0,0,1
1312,Slim Shadey (GB),1,0,0,0,0
3027,Slimey,1,0,0,0,1
4440,Slip Sliding Away,0,0,0,1,0
678,Slot,0,0,0,0,1
1847,Smack,1,1,0,0,1
20,Small Bear,0,0,0,0,1
1673,Small Invasion,0,1,0,0,1
1505,Smart Throb,0,1,0,0,1
854,Smidge,1,1,0,0,1
2017,Smile Bryan,0,1,1,0,1
228,Smiles From Sadie,1,0,0,0,0
2067,Smite,1,1,0,0,1
1758,Smoken Deb,0,0,0,0,0
4280,Smokin Hot Kiss,1,1,1,0,1
3193,Smokin Platinum,1,0,0,0,1
1573,Smokin Princess,1,0,0,0,1
4608,Smooth B,0,0,0,0,0
968,Smooth Quality,1,0,0,0,1
148,Smooth Tales,1,0,0,0,1
1604,Smooth With a Kick,1,1,0,0,1
4605,Snaffle,0,0,0,0,1
1510,Snake Oil Charlie,1,0,0,0,0
3718,Snap Decision,0,0,0,0,1
4405,Snap Hook,0,0,0,0,1
3907,Snappy Landing,1,1,0,0,1
2048,Sneads,0,0,0,0,1
2720,Sneakiness,0,0,1,0,0
2838,Sneaky Surprise,1,1,0,0,1
2437,Snow Lion,1,0,0,0,1
3122,So Charming,1,1,0,0,1
4268,So Conflated,1,1,0,0,1
1855,So Gracious,1,0,0,0,1
1899,So Street,1,0,0,0,1
2160,So Sublime,0,0,0,0,1
1656,Sobersick N Sorry,0,1,0,0,1
4421,Social Afleet,0,0,0,0,1
3041,Social Currency (KOR),0,1,0,0,1
3213,Social Paranoia,0,0,0,0,1
285,Sol the Freud,1,0,0,0,0
2014,Solar,0,0,0,0,0
4547,Solar Fire,1,0,0,0,1
3053,Solarte,1,1,0,0,1
772,Solent,0,0,0,0,1
510,Solid Wager,0,0,0,0,0
207,Solitary Gem,0,1,0,0,1
3934,Solo Artist,1,1,0,0,1
4584,Soluble (GER),0,0,0,0,1
3033,Sombeyay,0,0,1,0,1
1030,Somebody,1,1,0,0,1
3355,Somekindofmagician,0,0,0,0,1
1691,Somes Sound,0,0,0,0,1
3217,Something Joyful,1,0,0,0,1
1751,Somethingtotellyou,1,1,0,0,1
78,Somethingwithlilly,0,1,0,0,1
138,Sonic Force,1,1,0,0,1
3884,Sonneman,0,0,0,0,1
3342,Sonneteer,1,0,0,0,1
2705,Sonny Inspired,0,0,0,0,1
4383,Sooner Schooner,0,0,0,0,1
3376,Sophia Rei,0,0,0,0,1
2130,Sophie Fatale,1,1,0,0,1
3672,Sophie Rules,0,1,0,0,1
1283,Sororitysweetheart,1,1,0,0,1
2640,Sorrentina Lemon,0,1,0,0,1
2076,Soul Fight,0,0,0,0,1
1850,Soul Kitchen,0,1,0,0,0
4027,Soul P Say,0,1,0,0,1
3807,Soulmate,1,1,0,0,0
1,Sounds Delicious,0,0,0,0,0
1411,Sounds Good,0,0,0,0,1
382,Soup Baby,1,0,0,0,0
1657,Souper Courage,1,1,0,0,1
3922,Souper Escape,0,0,0,0,1
51,Souper Jackpot,0,1,0,0,1
3474,Souper Striking,1,1,0,0,1
4083,South Africa,1,0,0,0,1
4225,South West Bay (GB),0,0,0,0,1
4448,South of France,1,0,0,0,1
1236,South of the Shore,1,1,0,0,1
346,Southeast,1,1,1,0,1
2609,Southern Bridge,0,1,0,0,1
2188,Southern Brigade,1,0,0,0,0
611,Southern Christmas,0,0,0,0,0
31,Southern Fried Fun,0,0,0,0,0
864,Southern King,0,0,0,0,0
764,Southern Phantom,1,1,0,0,1
4235,Soviet,1,1,0,0,1
625,Sower,1,1,0,0,1
3184,Soxy Ruby,1,0,0,0,1
3632,Spanish Mission,0,1,0,0,1
3808,Spanish Point,1,1,0,0,1
1702,Sparkling Sky,1,1,0,0,1
3171,Sparky,1,0,1,0,1
348,Spartiatis,0,0,0,0,0
2936,Sparticle,1,0,0,0,1
687,Sparty Boy,1,1,0,0,1
1698,Speaktomeofsummer,0,0,1,0,0
4104,Special Relativity,1,0,0,0,1
342,Special Story,0,0,0,0,1
916,Spectator Sport,1,0,0,0,1
2841,Spectre Bond,0,1,0,0,1
1546,Spectrolite,0,0,0,0,0
1749,Speed Gracer,1,1,0,0,1
74,Speed Khaleesi,1,1,0,0,1
2618,Speed Talks,0,0,0,0,1
2366,Speedy Vanessa,1,1,0,1,1
219,Speightful Kitten,1,0,0,0,1
4135,Speightsford,1,0,0,0,1
3964,Speightstown Gal,1,0,0,0,1
1178,Spice Road,1,1,0,0,1
2656,Spiced Perfection,1,1,1,0,1
2337,Spin Control,0,0,0,0,1
3051,Spindletop,0,1,0,0,1
1859,Spinning Kitten,0,0,0,0,0
3334,Spinoff,1,0,0,0,1
2080,Spirit Animal,1,1,1,0,1
2535,Splasherstown,1,0,0,0,1
4489,Splicethemainbrace,1,1,0,0,1
1157,Split Time,1,1,0,0,1
2486,Splitting Eights,0,0,0,0,1
1288,Sport,0,0,0,0,1
1559,Sporting Art,1,0,0,0,1
3722,Sportswear (GB),1,0,0,0,1
4424,Sprawl,0,0,0,0,1
595,Spring Drama,1,0,0,0,0
1128,Spring Emperor,1,0,0,0,1
3271,Spring in the Wind,1,1,0,0,1
1547,Spring to the Sky,0,0,0,0,1
70,Spun to Run,1,0,0,0,1
1732,Spycraft,1,1,0,0,0
3663,Squan's Kingdom,0,1,0,0,1
1828,Square Shooter,0,1,0,0,1
214,Stabilize,1,0,0,0,1
4470,Stage Left,1,1,0,0,1
387,Stan the Man,0,0,1,0,1
2980,Stand and Salute,0,0,0,0,0
2519,Stand for the Flag,1,1,0,0,1
1464,Standard Deviation,1,1,0,0,1
2019,Standup,0,0,1,0,0
1645,Stanhope,1,1,0,0,1
3973,Star Command,1,1,0,0,1
995,Star Sweep,1,0,0,0,1
1934,Star Swept,1,1,0,0,1
1293,Star of the East,1,0,0,0,1
4091,Star of the West,0,1,0,0,1
3993,Stare Decisis,1,0,0,0,1
164,Starlite Mission,1,0,0,0,1
1949,Starry Messenger,1,0,0,0,1
248,Starry Rose,0,0,0,0,1
490,Stars Wilburn,1,1,0,0,1
4560,Starship Jubilee,1,1,0,0,1
704,Starship Zeus,1,1,0,0,1
3650,Starting Over,0,1,0,0,1
2195,Starting Point,0,1,0,0,1
3895,Startup Nation,0,0,0,0,1
961,Startwithsilver,1,1,0,0,1
1653,Stash My Money,1,1,0,0,1
1403,State of Mine,1,1,1,0,1
1166,Statesboro,0,1,1,0,1
274,Stay Fond,1,1,0,0,1
75,Stay Good,1,1,0,0,1
84,Stay Smart,1,1,0,0,1
2404,Stay True,1,1,0,0,1
3194,Steam Engine,1,1,0,0,1
2193,Steelersfanforlife,1,0,0,0,1
3954,Stella B.,1,1,0,0,1
4502,Stella d'Oro,0,0,0,0,0
3253,Stella di Camelot (IRE),0,0,0,0,1
3135,Stellar Agent,0,0,0,0,1
1225,Step to the Bank,1,0,0,0,1
824,Sterling Beauty,1,0,0,0,1
4427,Stick Figure,1,1,0,0,1
3233,Stifle Yourself,0,1,0,0,1
3295,Still Dreaming,1,1,0,0,1
143,Still Krz,1,0,0,0,0
3175,Still There,1,1,0,0,1
3072,Stillwater Cove,1,0,0,0,1
765,Stilts,1,1,0,0,1
1075,Stink Man,1,1,0,0,0
553,Stirred Not Shakin,1,1,0,0,1
3752,Stiva,0,0,0,0,1
3116,Stock Trade,1,0,0,0,1
497,Stokes,0,0,0,0,1
812,Stole E,0,1,1,0,1
4365,Stolen Pistol,0,0,0,0,1
33,Stone Breaker,1,1,0,0,1
3675,Stone Guitar,0,1,0,0,1
2056,Stonefactor,0,0,0,0,1
825,Stonesintheroad,0,1,0,0,1
774,Stonewalker,0,1,0,0,1
355,Stoney Bennett,1,0,0,0,1
3780,Stop Asking,1,0,0,0,1
4569,Stop Shoppin Tammy,1,1,0,0,1
3618,Storm Advisory,1,0,0,0,0
3681,Storm Alfeet,1,0,0,0,1
102,Storm Prophet,1,1,0,0,1
3383,Storm Rider,1,1,0,0,1
1233,Storm Rising,1,0,0,0,1
173,Storm Scat,0,0,0,0,1
4182,Storm Team,1,1,0,0,1
3366,Stormy Justin,1,1,0,0,0
2095,Straitouta Congtin,1,0,0,0,1
38,Straphanger,1,1,0,0,1
1334,Strategic Outlook,1,1,0,0,1
4512,Street Band,1,0,0,0,1
782,Street Chamber,1,0,0,0,1
1167,Street Prayer,0,0,0,0,1
4437,Street Talkin Guy,0,0,0,0,1
3869,Street Trust,0,0,0,0,1
1085,Stretch's Stone,0,0,0,0,1
2580,Stretchthestory,1,1,0,0,1
1146,Strictly the Best,0,0,0,0,1
2255,Strike,1,0,0,0,1
1813,Strike Magic,0,0,1,0,1
1882,Strike Me Down,1,1,0,0,1
2713,Strike Power,1,0,0,0,1
3143,Strike Silver,1,1,0,0,1
3646,Striking Beauty,1,1,0,0,1
1003,Strive for a Cure,1,1,1,0,1
3856,Strong Legacy,0,1,0,0,1
124,Stronger,1,1,0,0,1
3471,Strongerthanuknow,1,1,0,0,1
3833,Structor,1,0,0,0,1
3007,Structural Deficit,0,1,1,0,1
3666,Stunning Beauty,1,1,0,0,0
1574,Stunning Munnings,1,1,0,0,1
1870,Stunning Sky,0,1,0,0,1
1809,Stunting,0,0,0,0,1
2527,Stuy Town Baby,1,0,1,0,1
3373,Style Icon,0,0,0,0,0
1377,Style and Grace,0,0,0,0,1
1386,Stylishly,1,0,0,0,1
1046,Suas,1,0,0,0,1
3909,Subsidiary,0,0,0,0,0
193,Success Hurricane,0,1,0,0,1
1005,Sudden Surprise,1,1,0,0,1
3070,Sue's Fortune,1,1,0,0,1
4515,Sugar Cube,0,0,0,0,1
3893,Sul Moon,1,1,0,0,1
2382,Summer At the Spa,1,0,0,0,1
1816,Summer Belief,1,0,0,0,1
1083,Summer Bourbon,0,0,0,0,1
1373,Summer Fantasy,1,0,0,0,0
3956,Summer Fortune,1,0,0,0,1
440,Summer Punch,1,0,0,0,1
2496,Summer Sangria,0,0,1,0,1
1000,Summer Squeeze,0,0,0,0,1
4415,Summer to Remember,0,0,0,0,1
1232,Sun Studio,1,1,0,0,1
3464,Sun Summers,0,0,0,0,1
4364,Sundae On Sunday,0,1,0,0,0
2919,Sundrenched,1,1,0,0,0
682,Sunny Ridge,0,1,0,0,1
165,Sunset Ridge,1,1,0,0,1
1537,Sunshine Gal,1,1,0,0,1
4272,Super Comet,1,1,1,0,1
2725,Super Dude,1,1,0,0,1
2321,Super Silver,1,1,0,0,1
2155,Super Twenty Seven,1,1,0,0,1
2376,Super Wicked Charm,1,1,0,0,1
2536,Superbloodwolfmoon,1,1,0,0,1
2591,Superego,1,1,0,0,1
2586,Superfan,0,0,0,0,1
1180,Superhighway,1,1,0,0,1
1031,Support Our Cause,0,0,0,0,1
2772,Supreme Aura,1,0,0,0,1
2775,Sure Stitch,1,1,0,0,1
746,Suremoney,1,0,0,0,1
1092,Surface Strike,0,0,0,0,1
2914,Surge Pricing,1,0,0,0,0
2150,Surprise Arrival,0,1,0,0,1
2434,Surprise Visit,1,1,0,0,1
3740,Surprising Soul,1,0,0,0,1
785,Swaggerette,1,1,1,0,1
3818,Swamp Rat,0,0,0,0,1
4359,Swanage,0,0,0,0,1
3977,Swayed,1,0,0,0,1
4221,Sweeping In,1,0,0,0,1
204,Sweet August Lady,1,1,0,0,1
734,Sweet Blindness,1,1,0,0,1
605,Sweet Breeze,1,0,0,0,1
2505,Sweet Bye and Bye,1,1,1,0,1
4393,Sweet Gisel,0,0,0,0,1
1614,Sweet Kisses,1,0,0,0,0
3763,Sweet Leaf,0,0,0,0,0
255,Sweet Like Char,1,0,0,0,1
2623,Sweet Meadow Mist,1,0,0,0,1
2904,Sweet Melania,1,0,0,1,1
1737,Sweet Ride,0,0,0,0,1
3782,Sweet Timing,0,0,0,0,1
3261,Swick,1,0,0,0,1
602,Swift Vengeance,0,0,0,0,1
1063,Swiping Dan,1,1,0,0,1
4591,Swirling Candy,0,1,0,0,1
298,Swivel,0,0,0,0,0
1313,Sycamore Lane,0,0,0,0,0
366,Syndergaard,0,0,1,0,1
19,T J's Rose Ella,1,1,0,0,1
791,T Loves a Fight,1,1,0,0,1
2972,Taamer,0,0,0,0,1
2978,Tabor Fleet,1,1,0,0,1
1324,Tacitus,1,1,0,0,1
4127,Tactical Pursuit (IRE),1,1,0,0,1
4632,Tadeo,1,1,1,0,1
2814,Take Charge Aubrey,1,1,0,0,1
2347,Take Charge Donna,1,1,0,0,1
2334,Take Charge Tina,1,1,0,0,1
778,Take It All Back,0,1,0,0,1
501,Take It to Scale,0,1,1,0,1
826,Take Me to Hardoon,1,0,0,0,1
4344,Take Pride,1,1,0,0,1
1848,Take Ten,0,0,0,0,0
722,Take Your Place,1,0,1,0,1
727,Takecharge Mirella,1,1,0,0,1
957,Takeoff,1,1,0,0,0
260,Taking Aim,0,1,0,0,1
3923,Talabaat,0,0,0,0,1
1060,Tale of Mist,1,0,0,0,1
2687,Tale of Silence,1,0,0,0,1
2570,Talent Scout,0,0,0,0,1
3606,Tales I Winit,1,1,0,0,1
699,Tales of Royalty,1,0,0,0,1
645,Talespin,1,1,0,0,1
4105,Talk Veuve to Me,1,0,0,0,1
2903,Talk You Out of It,0,1,0,0,1
3998,Talking,1,1,0,0,1
3845,Tallestofthetall,1,0,0,0,1
11,Tammany Giant,1,1,0,0,1
2336,Tan and Tight,0,0,0,0,1
2554,Tangled Web,0,0,0,0,1
1504,Taniell's Candy,0,1,0,0,1
3351,Tannuzzo,1,0,0,0,1
751,Tanya's Gem,1,1,0,0,1
3886,Taos (FR),0,0,0,0,1
4550,Tap It to Win,1,1,0,0,1
326,Tap Master,1,1,0,0,1
2031,Tapage,1,1,0,0,1
2398,Tapaloof,1,1,0,0,1
4328,Tapit Wise,1,1,0,0,1
1849,Tapit to Ride,1,1,0,0,1
1755,Tapizearance,0,1,0,0,1
829,Tappanzee,0,1,0,0,1
3381,Tapping Pearl,1,1,0,0,1
1080,Taptaptap,0,1,0,0,1
1372,Tarallucci,0,1,0,0,1
1053,Tariff Tantrum,0,0,0,0,1
1764,Tass,0,1,0,0,1
2467,Tatterazzi,0,0,0,0,1
800,Tax,1,0,0,0,1
3372,Tax Me Naught,1,1,0,0,1
208,Tayler's the Boss,0,0,0,0,1
200,Tazmonian Devil,1,1,0,0,0
3049,Teachable Moment,0,0,0,0,1
773,Team Win,1,1,0,0,1
4602,Tearless,0,0,0,0,1
3424,Tee Up,0,0,0,0,1
2397,Telephone Talker,0,1,0,0,1
2227,Teletype,0,0,0,0,1
3929,Temperance,0,0,0,0,1
1608,Tempers Way,1,1,0,0,1
1790,Tempesta,0,0,0,0,1
2520,Temple,0,0,0,0,0
3854,Tempus,0,1,0,0,1
2191,Ten Eyck,1,0,0,0,1
412,Ten Twenty Nine,1,1,0,0,1
4571,Tench,0,0,1,0,1
7,Tenency,1,0,0,0,1
3113,Tenure,0,0,0,0,0
4582,Teodoro (IRE),0,0,0,0,1
3702,Tequila Fog,1,1,0,0,1
